SubjectAssgn,GenID,ExpAssgn,Vowel,Item,ItemType,RespNum,RespNum2,absRT,logAbsRT
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,524.51,2.719753773
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,532.19,2.72606671
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,508.09,2.705940647
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,485.22,2.685938693
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,540.23,2.732578698
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,481.69,2.68276763
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,551.17,2.741285571
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,639.28,2.805691118
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,581.46,2.764519844
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,1145.54,3.059010258
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,727.29,2.861707616
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,640.9,2.806790272
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,449.07,2.652314043
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,451.09,2.6542632
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,477.09,2.678600314
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,514.79,2.711630102
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,741.7,2.870228279
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,521.66,2.717387537
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,659.56,2.819254309
a-i-subject-1,Subject1,a-i,i,i-4-2,diff,1,100,596.06,2.775289978
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,521.59,2.717329256
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,478.1,2.679518744
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,569.6,2.755569981
a-i-subject-1,Subject1,a-i,i,i-4-4,same,0,0,699.93,2.845054608
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,500.24,2.699178416
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,514.13,2.711072946
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,1312.28,3.11802651
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,504.41,2.702783688
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,494.58,2.69423655
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,571.36,2.756909833
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,549.22,2.739746344
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,430.97,2.63444704
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,348.83,2.542613828
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,388.65,2.589558672
a-i-subject-1,Subject1,a-i,i,i-4-4,same,0,0,749.55,2.874800608
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,518.21,2.714505789
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,1609.87,3.206790807
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,661.81,2.820733325
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,505.47,2.703695385
a-i-subject-1,Subject1,a-i,i,i-4-4,same,1,100,683.07,2.834465212
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,573.23,2.758328911
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,464.8,2.667266119
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,463.56,2.666105954
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,635.21,2.802917326
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,513.54,2.710574277
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,493.9,2.693639026
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,437.47,2.640948276
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,616.47,2.789911947
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,0,0,876.1,2.94255368
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,388.49,2.589379844
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,647.52,2.811253187
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,559.31,2.747652584
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,510.99,2.708412401
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,539.4,2.731910942
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,635.24,2.802937837
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,577.99,2.761920325
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,482.49,2.683488317
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,0,0,423.72,2.627078964
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,456.84,2.659764123
a-i-subject-1,Subject1,a-i,i,i-4-square,diff,1,100,923.56,2.965465115
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,498.4,2.697578034
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,483.81,2.684674841
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,550.43,2.740702096
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,562.02,2.749751771
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,612.23,2.786914607
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,580.65,2.76391443
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,721.76,2.85839281
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,559.41,2.747730226
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,525.1,2.720242018
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,394.28,2.595804748
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,594.19,2.773925339
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,468.8,2.670987603
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,564.1,2.7513561
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,453.74,2.656807067
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,664.59,2.822553802
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,549.24,2.739762158
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,414.86,2.617901563
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,509.89,2.707476495
a-i-subject-1,Subject1,a-i,i,i-square-square,same,1,100,770.23,2.88662043
a-i-subject-1,Subject1,a-i,i,i-square-square,same,0,0,682.03,2.833803478
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,1327.35,3.122985454
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,856,2.932473765
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,893.74,2.951211196
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,1213.12,3.083903763
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,802.29,2.904331379
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,1025.92,3.011113496
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,1272.74,3.104739693
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,507.04,2.705042222
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,1769.58,3.247870201
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,1098.32,3.040728892
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,651.2,2.813714392
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,1237.09,3.092401296
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-2,same,1,100,520.82,2.716687653
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,1089.99,3.037422514
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,991.32,2.996213868
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,790.04,2.89764908
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,883.07,2.945995131
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,856.08,2.932514351
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,976.34,2.989601082
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,1157.44,3.063498487
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,1432.56,3.156112821
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,754.69,2.877768595
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,683,2.834420704
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,827.82,2.917935915
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,1004.49,3.001945618
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,1,100,1175.4,3.070185686
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,989.87,2.995578162
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,1634.53,3.213392896
a-i-subject-10,Subj10-subj19,a-i,a,a-23-2,diff,0,0,503.12,2.701671582
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,984.28,2.993118661
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,1032.83,3.014028844
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,1932.44,3.286106018
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,1690.88,3.228112787
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,739.64,2.86902039
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,1649.15,3.217260159
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,705.59,2.848552417
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,633.34,2.801636918
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,718.09,2.856178879
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,734.01,2.865701977
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,691.54,2.839817306
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,772.2,2.887729797
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,558.48,2.747007625
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,708.64,2.850425663
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-23,same,1,100,568.64,2.754837406
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,748.87,2.874406433
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,867.45,2.938244451
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,1,100,958.37,2.98153321
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,1,100,1265.98,3.102426845
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,457.33,2.660229691
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,764.69,2.883485411
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,1547.62,3.189664334
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,1,100,915.04,2.961440079
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,1,100,828.18,2.918124738
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,1,100,1625.14,3.21089078
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,1,100,1258.08,3.099708258
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,562.77,2.750330938
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,547.62,2.738479301
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,1433.04,3.156258313
a-i-subject-10,Subj10-subj19,a-i,a,a-23-4,diff,0,0,713.48,2.853381804
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,755.75,2.878378156
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,846.67,2.927714172
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,1342.39,3.127878708
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,1549.14,3.190090668
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,844.37,2.926532795
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,688.2,2.837714668
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,1125.42,3.051314629
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,648.27,2.811755924
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,842.04,2.925332723
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,1075.59,3.031646756
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,602.99,2.78031011
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,910.01,2.959046165
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,791.41,2.898401534
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,757.09,2.87914751
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,1050.9,3.021561392
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,919.77,2.96367924
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,1,100,841.06,2.924826979
a-i-subject-10,Subj10-subj19,a-i,a,a-23-square,diff,0,0,417.64,2.620802087
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,1,100,669.79,2.825938659
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,1410.17,3.149271471
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,493.43,2.693225551
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,919.2,2.963410016
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,636.53,2.803818877
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,1399.58,3.145997728
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,632.78,2.801252744
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,1337.56,3.126313273
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,1366.35,3.135561961
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,1,100,1273.04,3.10484205
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,1,100,1860.56,3.26964368
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,1832.43,3.263027393
a-i-subject-10,Subj10-subj19,a-i,a,a-2-square,diff,0,0,1038.15,3.016260108
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,1082.81,3.034552258
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,888.04,2.948432528
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,505.23,2.703489131
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,731.14,2.864000544
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,771.61,2.887397847
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,366.97,2.564630562
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,873.45,2.941238049
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,1094.65,3.039275281
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,1197.83,3.078395186
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,1054.47,3.023034228
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,1127.28,3.052031802
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,1520.88,3.182094949
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,608.5,2.784260583
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,1,100,963.81,2.983991428
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,1173.82,3.069601505
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,1749.63,3.242946217
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,1333.49,3.124989763
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,554.35,2.743784052
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,622.44,2.794097494
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,1221.75,3.086982348
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,766.31,2.884404493
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,916.22,2.961999768
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,1707.83,3.232444638
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,957.66,2.981211348
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,1426.81,3.154366144
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,1249.57,3.09676059
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-4,same,1,100,1099.4,3.041155733
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,1259,3.10002573
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,1,100,992.3,2.996642991
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,547.85,2.738661666
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,1206.38,3.081484129
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,573.42,2.758472836
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,1,100,1049.49,3.020978305
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,1,100,1033.1,3.014142362
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,1,100,815.32,2.911328096
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,1025.87,3.01109233
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,651.69,2.814041057
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,1050.84,3.021536596
a-i-subject-10,Subj10-subj19,a-i,a,a-4-square,diff,0,0,548.19,2.738931109
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,830.77,2.919480805
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,1019.63,3.008442605
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,660.92,2.820148894
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,1391.57,3.143505057
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,1488.52,3.172754674
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,1103.92,3.042937602
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,1241.3,3.093876755
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,957.9,2.981320173
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,1015.06,3.006491714
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,605.38,2.782028069
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,942.09,2.974092394
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,1050.55,3.021416727
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,727.47,2.861815088
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,753.8,2.877256133
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,454.16,2.657208881
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,a,a-square-square,same,1,100,990.82,2.995994764
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,875.25,2.942132119
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,594.24,2.773961882
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,634.37,2.802342637
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,1184.46,3.073520399
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,525.21,2.720332986
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,0,0,1058.75,3.024793423
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,1870.77,3.272020397
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,702.49,2.846640146
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,820.24,2.913940944
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,565.13,2.752148362
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,0,0,1289.36,3.110374193
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,731.55,2.864244015
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,669.17,2.825536463
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,668.02,2.824789465
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,578.54,2.762333391
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,1040.28,3.017150249
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,647.9,2.81150798
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,1,100,591.36,2.771851945
a-i-subject-10,Subj10-subj19,a-i,i,i-2-2,same,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,i,i-23-2,diff,1,100,795.3,2.900530982
a-i-subject-10,Subj10-subj19,a-i,i,i-23-2,diff,1,100,845.79,2.927262546
a-i-subject-10,Subj10-subj19,a-i,i,i-23-2,diff,0,0,2000,3.301029996
a-i-subject-10,Subj10-subj19,a-i,i,i-23-2,diff,1,100,568.18,2.754485942
a-i-subject-10,Subj10-subj19,a-i,i,i-23-2,diff,0,0,500.56,2.699456142
a-i-subject-10,Subj10-subj19,a-i,i,i-23-2,diff,1,100,561.98,2.74972086
